InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,State,City,Postcode
28788,9408,Aqua One Hose 9/12mm - Per Metre,3,28/10/2021 15:54,3,0,VIC,DONVALE,3111
28788,9350,Aqua One Carbon Pad Self Cut Filter,1,28/10/2021 15:54,9.99,0,VIC,DONVALE,3111
28788,9353,Aqua One Ammonia Pad Self Cut Filter,1,28/10/2021 15:54,6.99,0,VIC,DONVALE,3111
28788,4524,Aquaforest Carbon 1000ml,1,28/10/2021 15:54,20,0,VIC,DONVALE,3111
28788,4894,EcoTech Marine RMS Slide XR30,4,28/10/2021 15:54,39.98,0,VIC,DONVALE,3111
28777,16010,"Aqua One Filter Sock For ReefSys Tanks 180,255 and 326",10,27/10/2021 20:31,14.98,0,NSW,Queanbeyan East,2620
28619,12756,SeaTorch Filter Bag Holders - LJ-200,1,27/10/2021 13:32,89,177,WA,Heathridge,6027
28619,27263,Red Sea Reef Dose Accesory Kit Red -Yellow,1,27/10/2021 13:32,52,177,WA,Heathridge,6027
28619,27259,Red Sea Reef Dose Tubes 4 x 3m(10') Red -Yellow,1,27/10/2021 13:32,36,177,WA,Heathridge,6027
28611,3468,Reef Essential Manganese 100ml Signature Series,1,27/10/2021 9:19,29.99,0,QLD,Mount Sheridan,4868
28605,20901,CalReact 140 Calcium Reactor,1,26/10/2021 23:55,749,501,VIC,Narre Warren,3805
28605,11850,CO2Art Pro SE - CO2 Dual Stage Regulator with Solenoid SE W21,1,26/10/2021 23:55,250,501,VIC,Narre Warren,3805
28605,12836,CaribSea ARM Reactor Media Coarse 1gal 3.78L,1,26/10/2021 23:55,44,501,VIC,Narre Warren,3805
28601,11850,CO2Art Pro SE - CO2 Dual Stage Regulator with Solenoid SE W21,1,26/10/2021 22:34,250,0,NSW,CHATSWOOD,2067
28601,19720,Co2 Art 8 High Quality Suction Cup for Tubing 6/4 mm And Glass Equipment,1,26/10/2021 22:34,14,0,NSW,CHATSWOOD,2067
28597,10866,Klir 50 Micron Fleece Roll for Di-4,3,26/10/2021 13:48,38,499,ACT,Griffith,2603
28579,9467,Red Sea Reef Wave 25 - 7500 L/Hr,1,26/10/2021 5:03,499,430,VIC,SPRINGVALE,3171
28576,10670,SICCE Voyager Syncra SILENT 0.5,1,25/10/2021 22:03,51,0,NSW,Bossley Park,2176
28557,15303,Seatorch Honey Comb Filter Sock,2,25/10/2021 16:42,17.98,0,NSW,Cranebrook,2749
28552,24580,Red Sea Seawater Refractometer,1,25/10/2021 16:40,60,0,NSW,Greenacre,2190
28552,9471,ME Coral Glue 20g Extra Thick Cyanoacrylate,1,25/10/2021 16:40,14.99,0,NSW,Greenacre,2190
28549,27261,Red Sea Reef Dose Accesory Kit Blue-Green,1,25/10/2021 16:40,52,0,VIC,Melbourne,3064
28542,17134,Converter Male Pushin - 40mm,2,25/10/2021 15:37,17,449,NSW,Daceyville,2032
28542,15296,Grey DIN Push In Reducer - 40-32mm,2,25/10/2021 15:37,4,449,NSW,Daceyville,2032
28542,6041,Grey DIN Push In Reducer - 32-25mm,2,25/10/2021 15:37,3,449,NSW,Daceyville,2032
28542,6046,Grey DIN Pipe Clip - 25mm(DN20),8,25/10/2021 15:37,1.8,449,NSW,Daceyville,2032
28542,6013,Grey DIN 90 Degree Elbow - 32mm,16,25/10/2021 15:37,4.8,449,NSW,Daceyville,2032
28542,6027,Grey DIN Gate Valve - 32mm,1,25/10/2021 15:37,120,449,NSW,Daceyville,2032
28542,6047,Grey DIN Pipe Clip - 32mm(DN25),10,25/10/2021 15:37,2.2,449,NSW,Daceyville,2032
28542,15276,Grey DIN UPVC Pipe Per Metre - 32mm,5,25/10/2021 15:37,7,449,NSW,Daceyville,2032
28542,6066,Grey DIN Tee - 32mm,4,25/10/2021 15:37,6,449,NSW,Daceyville,2032
28542,6072,Grey DIN True Union Ball Valve - 32mm,3,25/10/2021 15:37,50,449,NSW,Daceyville,2032
28542,15693,Grey DIN Union - 32mm,2,25/10/2021 15:37,25,449,NSW,Daceyville,2032
28542,6055,Grey DIN PVC to Soft Tube Connector - 25/32mm,1,25/10/2021 15:37,15,449,NSW,Daceyville,2032
28542,15275,Grey DIN UPVC Pipe Per Metre - 25mm,1,25/10/2021 15:37,5.2,449,NSW,Daceyville,2032
28537,5692,Red Sea Reef Foundation A 500ml,1,25/10/2021 15:10,29,0,VIC,St Albans Park,3219
28537,5704,Red Sea Reef Foundation C 500ml,1,25/10/2021 15:10,28,0,VIC,St Albans Park,3219
28529,9043,Pond One ClariTec 3000UV,1,25/10/2021 13:51,239.98,0,NSW,Cambridge Park,2747
28520,16984,Aqua Excel Nano Skimmer,1,25/10/2021 13:27,129.98,0,NSW,Greenacre,2190
28520,4729,Aquaforest - Reef Salt - 2kg,1,25/10/2021 13:27,20,0,NSW,Greenacre,2190
28520,20511,Aquaforest 30g Pure Food Coral Food,1,25/10/2021 13:27,23,0,NSW,Greenacre,2190
28505,15692,Grey DIN Union - 25mm,4,24/10/2021 22:31,18,0,QLD,BRACKEN RIDGE,4017
28505,15282,Grey DIN 45 Degree Elbow - 25mm,8,24/10/2021 22:31,4,0,QLD,BRACKEN RIDGE,4017
28499,10423,Aqua One Filter Sock Replacement 1pk,2,24/10/2021 12:28,12.98,117,VIC,Rowville,3178
28499,19299,Two Little Fishies PhosBan 150g,1,24/10/2021 12:28,39,117,VIC,Rowville,3178
28499,11541,Seachem Purigen 100ml,1,24/10/2021 12:28,24.98,117,VIC,Rowville,3178
28496,6255,Flipper Cleaner Standard Float,1,24/10/2021 11:59,64.99,0,NSW,Wheeler Heights,2097
28493,9017,Aqua One ClearView 100 Hang On Filter,1,24/10/2021 10:53,19,0,WA,Kambalda East,6442
28487,20847,Maxspect XF330 Single Pack,1,24/10/2021 8:54,549,487,NSW,edmondson park,2174
28481,20861,Maxspect Jump Gyre Flow Pump 4K,1,23/10/2021 14:57,379,0,ACT,Bonner,2914
28368,19614,Chihiros - RGB VIVID WRGB Light Stand,1,22/10/2021 16:36,120,495,VIC,Keysborough,3173
28368,28035,Chihiros Hanging Rope Kit For WRGB II,1,22/10/2021 16:36,25,495,VIC,Keysborough,3173
28361,11199,AI Freshwater Prime 16 LED Light Black,1,22/10/2021 14:27,359,494,VIC,Point Cook,3030
28346,11537,3 Yabbie Hide Pipes Sm 8 Lx7.5Wx7cmH,1,22/10/2021 8:01,14.99,0,VIC,Reservoir,3073
28346,9341,Aqua One Premium Carbon 950g,1,22/10/2021 8:01,19,0,VIC,Reservoir,3073
28346,9331,Aqua One Premium Ceramic Noodles 1.2kg,1,22/10/2021 8:01,19,0,VIC,Reservoir,3073
28346,10651,Aqua One Suction Cups Airline 6 Pack,1,22/10/2021 8:01,4.98,0,VIC,Reservoir,3073
28307,11850,CO2Art Pro SE - CO2 Dual Stage Regulator with Solenoid SE W21,1,22/10/2021 3:54,250,493,VIC,Spotswood,3015
28304,3525,Reef Essential Low Range LR Nitrate Remover 1000ml,1,21/10/2021 20:59,39.99,0,VIC,Pakenham,3810
28298,18955,5 Stage 50GPD Essentials+ RO/DI System,1,21/10/2021 16:37,365,0,NSW,Campsie,2194
28285,4731,Aquaforest - Reef Salt - 22Kg,2,21/10/2021 14:26,110,0,NSW,Pleasure Point,2172
28281,16418,Sushi Bar W/Plants - Medium,1,21/10/2021 13:23,23.16,0,NSW,Blacktown,2148
28281,8971,Aqua One Air Line Soft Tubing Smoke Colour / meter,1,21/10/2021 13:23,1.5,0,NSW,Blacktown,2148
28277,10852,Klir Fleece Filter Di-4,1,21/10/2021 9:55,589,394,NSW,Potts Point,2011
28277,10866,Klir 50 Micron Fleece Roll for Di-4,1,21/10/2021 9:55,38,394,NSW,Potts Point,2011
28227,5741,Red Sea Aquarium Net Cover Zig Zag Cut Out 15/40mm,3,20/10/2021 20:21,15,0,ACT,Bonner,2914
28224,5375,Marine Alkalinity (DKH) Checker® HC – HI772,1,20/10/2021 19:36,99,0,NSW,Lalor Park,2147
28220,9673,Quantum Reef Essential LPS Macro Probiotic Salt 22kg Bucket,1,20/10/2021 17:03,120,0,NSW,Belmore River,2440
28220,3543,Quantum 500ml Reef Essential Bio-Enhance,1,20/10/2021 17:03,24.99,0,NSW,Belmore River,2440
28220,3494,"Quantum Reef Essential 1000ml Aragonite A - Calcium, Strontium, Barium",1,20/10/2021 17:03,39.99,0,NSW,Belmore River,2440
28220,3499,"Quantum Reef Essential 1000ml Aragonite B - Carbonate, Hydrogen Carbonate, Buffer",1,20/10/2021 17:03,39.99,0,NSW,Belmore River,2440
28220,3505,Quantum Reef Essential 1000ml Aragonite C - Magnesium Sulphate and Trace,2,20/10/2021 17:03,39.99,0,NSW,Belmore River,2440
28220,19135,"4 Stage Filter Kit "" Including DI Resin",1,20/10/2021 17:03,65,0,NSW,Belmore River,2440
28214,13860,EcoTech Marine RMS Rail 153cm,1,20/10/2021 14:52,159.98,449,NSW,Daceyville,2032
28202,5692,Red Sea Reef Foundation A 500ml,1,20/10/2021 13:03,29,0,QLD,Pimpama,4209
28202,5704,Red Sea Reef Foundation C 500ml,1,20/10/2021 13:03,28,0,QLD,Pimpama,4209
28197,5252,DD-Solutions ClariSea Replacement XL (40m) Filter Floss for SK5000A,1,20/10/2021 13:14,49.99,115,NSW,Cardiff,2285
28193,9440,Ecotech Radion BLUE XR30 Gen 5,1,20/10/2021 11:51,1290.99,0,NSW,Box Hill,2765
28145,5356,Aqua Illumination Prime Fuge,1,19/10/2021 22:23,359,0,NSW,Gregory Hills,2557
28145,5354,"Aqua Illumination Prime Flex Arm 30cm 12""",1,19/10/2021 22:23,47.99,0,NSW,Gregory Hills,2557
28145,12659,SeaTorch Titanium Algae Scrapper,1,19/10/2021 22:23,79.98,0,NSW,Gregory Hills,2557
28142,12659,SeaTorch Titanium Algae Scrapper,1,19/10/2021 21:48,79.98,0,VIC,MOOROOLBARK,3138
28127,27445,Horizon 182 Black Edition 182L 122 W X 37 D X 49+72cm H,1,19/10/2021 13:57,690,491,NSW,Kellyville,2155
28119,22447,Aqua One Lifestyle 76 LED Light Unit (52043-L),1,19/10/2021 12:03,99,0,QLD,Trinity Park,4879
28075,12755,SeaTorch Filter Bag Holders - LJ-100,1,19/10/2021 0:47,69,0,WA,Duncraig,6023
28075,15303,Seatorch Honey Comb Filter Sock,1,19/10/2021 0:47,17.98,0,WA,Duncraig,6023
28070,3490,"Quantum Reef Essential 500ml Aragonite A - Calcium, Strontium, Barium",1,18/10/2021 21:54,24.99,0,NSW,Penrith,2750
28067,11658,Wacker 121 Black Aquarium Professional Silicone Sealant,4,18/10/2021 19:06,24.99,0,NSW,Castle hill,2154
28063,12016,Smart Stir Auto Aqua,1,18/10/2021 16:26,60,0,NSW,PARKLEA,2768
28063,19229,Two Little Fishies Feeder Mag,1,18/10/2021 16:26,28,0,NSW,PARKLEA,2768
28056,6259,Flipper Cleaner Max Float,1,18/10/2021 14:13,119.99,0,NSW,BOX HILL,2765
28053,6249,Blue Planet Paracide 25 Tablets,1,18/10/2021 13:32,19.99,0,NSW,Wahroonga,2076
28050,4731,Aquaforest - Reef Salt - 22Kg,3,18/10/2021 12:55,110,0,NSW,North Wahroonga,2074
28050,12659,SeaTorch Titanium Algae Scrapper,1,18/10/2021 12:55,79.98,0,NSW,North Wahroonga,2074
28038,13410,KHG KH-Guardian Regent,2,18/10/2021 10:45,49.98,0,VIC,Brunswick East,3057
28031,5473,4 Stage 50GPD Essentials+ RO/DI System,1,18/10/2021 9:12,314,0,NSW,North Nowra,2541
27983,5738,Red Sea Aquarium Net Cover Universal Cut Out Kit,1,17/10/2021 17:30,22,0,VIC,St Albans Park,3219
27980,17920,Eheim Impeller Compact 5000+ 7446488,1,17/10/2021 17:37,179.98,0,SA,OLD REYNELLA,5161
27973,20399,Aquaforest Synthetic Rock 10KG Box,1,17/10/2021 12:18,140,40,NSW,Peakhurst,2210
27973,4732,Aquaforest - Reef Salt - 25Kg,1,17/10/2021 12:18,130,40,NSW,Peakhurst,2210
27973,4314,Aquaforest Fish V 10ml,1,17/10/2021 12:18,25.98,40,NSW,Peakhurst,2210
27973,4404,Aquaforest Pro Bio S - 10ml,1,17/10/2021 12:18,15,40,NSW,Peakhurst,2210
27973,9413,Aqua One Hose 16/22mm - Per Metre,4,17/10/2021 12:18,6,40,NSW,Peakhurst,2210
27973,10098,Aquael Platinium Heater 300W,1,17/10/2021 12:18,79,40,NSW,Peakhurst,2210
27973,9312,AQUARIUM SYSTEMS HOLDFAST EPOXY - Purple,1,17/10/2021 12:18,29.99,40,NSW,Peakhurst,2210
27967,5514,"1/4""Tubing "" 1 Metre "" Black",5,17/10/2021 9:36,3,0,VIC,Brunswick East,3057
27967,9421,Aqua One Easy Reach Tongs Extra Large,1,17/10/2021 9:36,19.99,0,VIC,Brunswick East,3057
27967,9419,Aqua One Easy Reach Tongs Large,1,17/10/2021 9:36,9.99,0,VIC,Brunswick East,3057
27967,19393,Polyp Lab Scope Flashlight - Blue Coral Light,1,17/10/2021 9:36,41.98,0,VIC,Brunswick East,3057
27967,27263,Red Sea Reef Dose Accesory Kit Red -Yellow,1,17/10/2021 9:36,52,0,VIC,Brunswick East,3057
27967,5510,Reef Pure - 1/4 Float Valve,3,17/10/2021 9:36,24.99,0,VIC,Brunswick East,3057
27934,5734,Red Sea Aquarium Net Cover 150cm x 80cm,1,17/10/2021 4:50,119,457,ACT,Bonner,2914
27930,11358,Master Soil Next HG Black 8L,2,17/10/2021 0:53,42,0,VIC,White hills,3550
27926,6249,Blue Planet Paracide 25 Tablets,1,16/10/2021 22:55,19.99,0,NSW,Baulkham Hills,2153
27909,19704,CO2Art CO2 Inline bubble counter with built in check valve,1,16/10/2021 8:28,22,486,WA,Ashby,6065
27909,19686,CO2Art Inline CO2 Diffuser 16/22mm,1,16/10/2021 8:28,70,486,WA,Ashby,6065
27909,19689,CO2Art CO2 Rigid Tube 3m,1,16/10/2021 8:28,15,486,WA,Ashby,6065
27909,18914,M-Ventil - Solenoid Valve,1,16/10/2021 8:28,149,486,WA,Ashby,6065
27874,9198,Aqua One Moray 480 - Water Pump 720L/H,1,15/10/2021 17:01,38.98,0,QLD,Gooburrum,4670
27868,15513,KHGuardian C Model System Updated Nov 2019 Model Professional,1,15/10/2021 14:33,995,490,NSW,North Rocks,2151
27864,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,1,15/10/2021 11:16,38.99,0,QLD,Cardwell,4849
27814,19714,CO2Art - Pro-Elite Series - Aquarium Co2 Dual Stage Regulator With Solenoid,1,15/10/2021 0:51,385,489,NSW,West Ryde,2114
27814,19701,CO2Art Drop Checker Kit,1,15/10/2021 0:51,43,489,NSW,West Ryde,2114
27814,19711,CO2Art - Bazooka Flux CO2 diffuser Large - Over 250L,1,15/10/2021 0:51,49,489,NSW,West Ryde,2114
27810,12659,SeaTorch Titanium Algae Scrapper,1,14/10/2021 20:35,79.98,0,ACT,Isabella Plains,2905
27810,8831,Marine A - 110g,1,14/10/2021 20:35,17.98,0,ACT,Isabella Plains,2905
27810,15303,Seatorch Honey Comb Filter Sock,1,14/10/2021 20:35,17.98,0,ACT,Isabella Plains,2905
27805,20876,"Maxspect Jump DC Pump 10,000Ltr",1,14/10/2021 19:49,419,0,VIC,Brunswick East,3057
27805,25900,Maxspect Coral Gripper 60cm - Coral Tongs,1,14/10/2021 19:49,30,0,VIC,Brunswick East,3057
27795,11904,MANTIS BIO FILTER SPHERES 1Kg,2,14/10/2021 17:06,40,0,NSW,Blacktown,2148
27789,10890,Quantum Water Primer 250ml,1,14/10/2021 15:11,17.98,0,NSW,Blacktown,2148
27789,9511,API Aquarium Salt 454g,1,14/10/2021 15:11,9,0,NSW,Blacktown,2148
27789,9367,"Aqua One Vac-A-Tank 16""",1,14/10/2021 15:11,16.99,0,NSW,Blacktown,2148
27789,11566,Scraper 4 In 1 14in  35cm,1,14/10/2021 15:11,9.98,0,NSW,Blacktown,2148
27766,11265,Syncra NANO 140-430l/h,1,14/10/2021 8:30,32,0,NSW,Parramatta,2150
27729,9943,Dr Tims Aquatics Re-Fresh REEF-PURE 4oz,1,14/10/2021 1:09,42.99,229,VIC,mt evelyn,3796
27729,9947,Dr Tims Aquatics Waste-Away REEF-PURE 8oz,1,14/10/2021 1:09,42.99,229,VIC,mt evelyn,3796
27729,9980,Dr Tims Reef Waste Away GEL - Treats 284 litres Lowers Phosphate and Nitrate,1,14/10/2021 1:09,44.98,229,VIC,mt evelyn,3796
27713,18389,CaribSea Arag-Alive Fiji Pink 20lb,1,13/10/2021 13:00,59.98,475,NSW,Blaxland,2774
27713,11092,Aqua Illumination Prime Flex Arm Mount 45cm 18,1,13/10/2021 13:00,62.98,475,NSW,Blaxland,2774
27713,5318,AI Saltwater Prime 16 LED Light Black,1,13/10/2021 13:00,359,475,NSW,Blaxland,2774
27675,5726,Red Sea Reefer 225 Micron Felt Filter Bag 100x260mm,1,12/10/2021 19:31,19,0,NSW,Forestville,2087
27672,17134,Converter Male Pushin - 40mm,2,12/10/2021 17:49,17,414,NSW,Georges Hall,2198
27672,10828,Grey DIN UPVC Coupling - 40mm,1,12/10/2021 17:49,10,414,NSW,Georges Hall,2198
27663,9948,Dr Tims Aquatics One &amp; Only REEF-PURE 4oz,1,12/10/2021 16:44,64.99,487,NSW,Edmondson Park,2174
27655,10645,Aqua One Electronic Thermometer ST3,1,12/10/2021 15:05,12.99,0,NSW,Brunswick Heads,2483
27650,12019,Smart ATO Lite,1,12/10/2021 14:00,135,0,NSW,Sydney,2000
27586,16010,"Aqua One Filter Sock For ReefSys Tanks 180,255 and 326",2,11/10/2021 22:46,14.98,0,VIC,Drouin,3818
27579,12755,SeaTorch Filter Bag Holders - LJ-100,1,11/10/2021 16:06,69,485,WA,Butler,6036
27567,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,1,11/10/2021 13:13,38.99,0,VIC,Carrum Downs,3201
27562,22504,Aqua One Snail Eliminator 50ml Treatment,1,11/10/2021 12:09,9.98,484,QLD,Murarrie,4172
27547,10866,Klir 50 Micron Fleece Roll for Di-4,2,11/10/2021 8:52,38,0,QLD,Buderim,4556
27510,10076,New Life Spectrum Grow Fry Starter Powder 60g - 200-300 micron,1,11/10/2021 1:26,17.99,0,NSW,Doonside,2767
27510,26036,QUANTUM BLACKWATER EXTRACT 1L,2,11/10/2021 1:26,39.98,0,NSW,Doonside,2767
27510,22502,Aqua One Nautilus 600 Canister Filter 600lph,1,11/10/2021 1:26,125,0,NSW,Doonside,2767
27506,16214,Bonsai Plant - Small,1,10/10/2021 22:06,23.96,0,NSW,Busby,2168
27503,11122,Aquaforest Life Source 500g,1,10/10/2021 21:46,50,0,NSW,Orange,2800
27496,12659,SeaTorch Titanium Algae Scrapper,1,10/10/2021 10:27,79.98,0,NSW,Gladesville,2111
27496,11085,REEF ENERGY PLUS Coral Nutrition AB+ 250ml,1,10/10/2021 10:27,30.9,0,NSW,Gladesville,2111
27492,19135,"4 Stage Filter Kit "" Including DI Resin",1,10/10/2021 8:37,65,0,NSW,Kanahooka,2530
27492,19086,Essentials To Essentials+ Upgrade Kit,1,10/10/2021 8:37,95,0,NSW,Kanahooka,2530
27460,27261,Red Sea Reef Dose Accesory Kit Blue-Green,1,10/10/2021 4:52,52,0,NSW,Oyster Bay,2225
27460,27255,Red Sea Reef Dose 4,1,10/10/2021 4:52,625,0,NSW,Oyster Bay,2225
27455,10156,Horizon 182 Glass Starter Kit Stand 182L,1,9/10/2021 19:28,499,0,NSW,Doonside,2767
27452,4405,Aquaforest Pro Bio S,1,9/10/2021 15:23,58.98,0,ACT,Deakin,2600
27452,4453,Aquaforest NP Pro,2,9/10/2021 15:23,39,0,ACT,Deakin,2600
27400,23413,CHIHIROS C II-RGB LED - 20W WITH 40 TGB LEDS,1,9/10/2021 0:29,184.98,0,QLD,Chapel Hill,4069
27397,9017,Aqua One ClearView 100 Hang On Filter,1,8/10/2021 22:34,19,0,QLD,Gracemere,4702
27392,19664,Chihiros Shade for WRGB2 45cm,1,8/10/2021 17:53,38,0,QLD,Fernvale,4306
27382,11199,AI Freshwater Prime 16 LED Light Black,1,8/10/2021 14:22,359,0,NSW,Greenacre,2190
27382,5735,Red Sea Aquarium Net Cover 60cm x 60cm,1,8/10/2021 14:22,70,0,NSW,Greenacre,2190
27382,5354,"Aqua Illumination Prime Flex Arm 30cm 12""",1,8/10/2021 14:22,47.99,0,NSW,Greenacre,2190
27379,8667,Cichlid Gold Baby - Large 250g 7.2-8.2mm,2,8/10/2021 12:26,17.98,482,NSW,Seven Hills,2147
27379,18392,Blood Red Parrot Plus Medium - 333g,1,8/10/2021 12:26,26.95,482,NSW,Seven Hills,2147
27265,22336,Marine Nitrate High Range Checker Reagents (25 tests) - HI782-25,2,7/10/2021 15:09,31.9,0,NSW,North Richmond,2754
27241,12050,Worm Feeder Cone,3,7/10/2021 14:11,2.98,0,QLD,Glasshouse Mountains,4518
27234,19832,"Klir 4"" Flow-Diverting Cap",1,7/10/2021 13:40,45,0,NSW,Dubbo,2830
27234,10852,Klir Fleece Filter Di-4,1,7/10/2021 13:40,589,0,NSW,Dubbo,2830
27216,14861,Eheim Jager Heater 50W,1,7/10/2021 5:47,55.98,481,NSW,GLENWOOD,2768
27175,6249,Blue Planet Paracide 25 Tablets,1,6/10/2021 22:50,19.99,0,QLD,Malanda,4885
27172,11305,"Waterbox 2.75"" Filter Sock 225 Micron Felt",4,6/10/2021 22:37,22,0,VIC,Langwarrin,3910
27169,12604,SeaTorch AF-60 Add Fill,1,6/10/2021 19:17,249,0,QLD,Nambour,4560
27157,11601,Phosphate Ultra Low Range Checker® HC – HI774,1,6/10/2021 12:41,99,0,NSW,Erskine Park,2759
27154,5238,DD-Solutions ClariSea SK-3000 Auto Filter System 3000LPH,1,6/10/2021 11:21,575,0,VIC,Epping,3076
27154,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,4,6/10/2021 11:21,38.99,0,VIC,Epping,3076
27146,26036,QUANTUM BLACKWATER EXTRACT 1L,2,6/10/2021 9:16,39.98,0,SA,LARGS BAY,5016
27106,10647,Aqua One Nano Plastic Preset Heater 10W 13.5Cm 15044,1,6/10/2021 2:18,19.99,0,NSW,Blacktown,2148
27100,10675,SICCE Voyager Syncra SILENT 2.5,1,5/10/2021 13:27,119,480,QLD,Pimpama,4209
27091,10137,AQUA ONE VEGE WAFERS 95G,1,5/10/2021 11:06,17.98,0,VIC,Portland,3305
27083,9075,Aqua Ultraviolet UV Lamp 57W,1,5/10/2021 9:52,149,0,NSW,Jindabyne,2627
27083,9069,Aqua Ultraviolet Twist 57W UV,1,5/10/2021 9:52,849,0,NSW,Jindabyne,2627
27073,4359,Aquaforest Components Strong 75ml,1,5/10/2021 7:12,61.98,0,NSW,Colyton,2760
27065,19872,Aquaforest KH Buffer 5000g,1,5/10/2021 7:06,62,0,NSW,Colyton,2760
27065,4339,Aquaforest Iodum - 50ml,1,5/10/2021 7:06,36,0,NSW,Colyton,2760
27065,4333,Aquaforest Iron - 50ml,1,5/10/2021 7:06,36,0,NSW,Colyton,2760
27065,4520,Aquaforest Kalium - 50ml,1,5/10/2021 7:06,34,0,NSW,Colyton,2760
27065,4345,Aquaforest Strontium - 50ml,1,5/10/2021 7:06,36,0,NSW,Colyton,2760
27065,19877,Aquaforest Calcium 3500g,1,5/10/2021 7:06,59,0,NSW,Colyton,2760
27043,5205,Reef Anabolics Macro Elements 2kg Calcium Chloride Dihydtrate,1,4/10/2021 22:57,44.99,0,QLD,Mount Louisa,4814
27043,5211,Reef Anabolics Macro Elements 2kg Potassium Chloride,1,4/10/2021 22:57,44.99,0,QLD,Mount Louisa,4814
27043,5213,Reef Anabolics Macro Elements 2kg Sodium Bicarbonate,1,4/10/2021 22:57,44.99,0,QLD,Mount Louisa,4814
27038,11145,Quantum 5 litres Reef Essential Bio-Enhance,1,4/10/2021 21:17,129.98,313,NSW,Mayfield West,2304
27038,6070,Grey DIN True Union Ball Valve - 20mm,1,4/10/2021 21:17,35,313,NSW,Mayfield West,2304
27034,10137,AQUA ONE VEGE WAFERS 95G,1,4/10/2021 20:47,17.98,0,NSW,Belmore,2192
27024,5252,DD-Solutions ClariSea Replacement XL (40m) Filter Floss for SK5000A,2,4/10/2021 15:39,49.99,0,NSW,Jindabyne,2627
27024,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,2,4/10/2021 15:39,38.99,0,NSW,Jindabyne,2627
27024,6027,Grey DIN Gate Valve - 32mm,1,4/10/2021 15:39,120,0,NSW,Jindabyne,2627
27024,6055,Grey DIN PVC to Soft Tube Connector - 25/32mm,4,4/10/2021 15:39,15,0,NSW,Jindabyne,2627
27024,6126,Grey DIN Check Valve - 32mm,1,4/10/2021 15:39,95,0,NSW,Jindabyne,2627
27024,12800,Ribbed Flexi Hose - 32mm 50cm,2,4/10/2021 15:39,30,0,NSW,Jindabyne,2627
27024,14117,SxT Grey DIN 90 Degree Threaded Elbow - 32mm DN25,2,4/10/2021 15:39,7.2,0,NSW,Jindabyne,2627
27024,3525,Reef Essential Low Range LR Nitrate Remover 1000ml,1,4/10/2021 15:39,39.99,0,NSW,Jindabyne,2627
27024,3458,Reef Essential Iodine 100ml Signature Series,1,4/10/2021 15:39,29.99,0,NSW,Jindabyne,2627
27024,27022,Grey DIN UPVC Coupling - 32mm,2,4/10/2021 15:39,8,0,NSW,Jindabyne,2627
27015,5238,DD-Solutions ClariSea SK-3000 Auto Filter System 3000LPH,1,4/10/2021 14:49,575,472,WA,Lakelands,6180
27005,10227,LifeStyle 21 Complete Glass Aquarium - White,1,4/10/2021 12:57,99,0,VIC,Campbellfield,3061
27002,6193,Grey DIN Tank Fitting (Bulkhead) - 40mm,1,4/10/2021 12:43,30,0,WA,KENSINGTON,6151
27002,6191,Grey DIN Tank Fitting (Bulkhead) - 25mm,1,4/10/2021 12:43,20,0,WA,KENSINGTON,6151
26998,22433,Aqua One Lifestyle 21 LED Light Unit (52040-L),1,4/10/2021 12:00,65,0,VIC,Point Cook,3030
26993,19714,CO2Art - Pro-Elite Series - Aquarium Co2 Dual Stage Regulator With Solenoid,1,4/10/2021 11:45,385,0,VIC,Box Hill North,3129
26993,19686,CO2Art Inline CO2 Diffuser 16/22mm,1,4/10/2021 11:45,70,0,VIC,Box Hill North,3129
26985,5238,DD-Solutions ClariSea SK-3000 Auto Filter System 3000LPH,1,4/10/2021 10:14,575,0,WA,Maddington,6109
26980,10072,New Life Spectrum Cichlid Pellet 1.0-1.5mm - 600g - Slow Sinking,1,4/10/2021 10:13,51.99,0,NSW,St Ives Chase,2075
26980,9498,API Tap Water Conditioner 473ml,2,4/10/2021 10:13,28,0,NSW,St Ives Chase,2075
26980,9525,API Accu Clear 237ml,2,4/10/2021 10:13,27,0,NSW,St Ives Chase,2075
26980,11546,Seachem Stability 500ml,1,4/10/2021 10:13,39.98,0,NSW,St Ives Chase,2075
26932,12575,SeaTorch Calcium Reactor SM 120,1,4/10/2021 5:09,1599,479,VIC,Noble Park,3174
26932,12604,SeaTorch AF-60 Add Fill,1,4/10/2021 5:09,249,479,VIC,Noble Park,3174
26932,12839,CaribSea ARM Reactor Media Extra Coarse 1gal 3.78L,5,4/10/2021 5:09,44,479,VIC,Noble Park,3174
26932,12659,SeaTorch Titanium Algae Scrapper,1,4/10/2021 5:09,79.98,479,VIC,Noble Park,3174
26932,11850,CO2Art Pro SE - CO2 Dual Stage Regulator with Solenoid SE W21,1,4/10/2021 5:09,250,479,VIC,Noble Park,3174
26932,25903,Maxspect Coral Gripper 83cm - Coral Tongs,1,4/10/2021 5:09,40,479,VIC,Noble Park,3174
26932,15745,Maxspect Coral Tweezers,1,4/10/2021 5:09,49.98,479,VIC,Noble Park,3174
